,epoch,client_id,is_mal,train_re,train_latent_z,train_loss,threshold_re,threshold_z,best_val_loss,best_epoch,is_training,val_loss
0,1,0,False,0.02357744425535202,0.0009213000303134322,0.024498743936419487,"(0, 0)","(np.float64(0.0008559914713259786), np.float64(2.0915496861562133e-05))",0.020936057902872562,1,True,0.020936057902872562
1,1,1,False,0.024768810719251633,0.0010412187548354268,0.025810029357671738,"(0, 0)","(np.float64(0.0013019363395869732), np.float64(0.0001331116072833538))",0.025796551257371902,1,True,0.025796551257371902
2,1,2,False,0.023102911189198494,0.000867720227688551,0.023970631882548332,"(0, 0)","(np.float64(0.0007522240921389312), np.float64(4.585683927871287e-05))",0.019305209629237652,1,True,0.019305209629237652
3,1,3,False,0.0239409226924181,0.0008650837698951364,0.024806005880236626,"(0, 0)","(np.float64(0.0009083081095013767), np.float64(7.417166489176452e-05))",0.02107778936624527,1,True,0.02107778936624527
4,1,4,False,0.02351745404303074,0.0009084459161385894,0.024425899609923363,"(0, 0)","(np.float64(0.0008531556813977659), np.float64(0.00017731235129758716))",0.020526173524558544,1,True,0.020526173524558544
5,1,5,False,0.025522897019982338,0.0011146778706461191,0.026637574657797813,"(0, 0)","(np.float64(0.0008377840567845851), np.float64(2.0831648726016283e-06))",0.02102873008698225,1,True,0.02102873008698225
6,1,6,False,0.02478320337831974,0.0010218702955171466,0.025805072858929634,"(0, 0)","(np.float64(0.0008167758642230183), np.float64(0.00018648614059202373))",0.020134754478931427,1,True,0.020134754478931427
7,1,7,False,0.02171066775918007,0.0008064447902143002,0.022517113015055656,"(0, 0)","(np.float64(0.0014236234710551798), np.float64(0.00021314813056960702))",0.027067548595368862,1,True,0.027067548595368862
8,1,8,False,0.02594565786421299,0.0011417401256039739,0.027087397873401642,"(0, 0)","(np.float64(0.0008215935959015042), np.float64(7.449736585840583e-06))",0.021374400705099106,1,True,0.021374400705099106
9,1,9,False,0.022370129823684692,0.0008728179964236915,0.023242948576807976,"(0, 0)","(np.float64(0.0009636861504986882), np.float64(4.3032458052039146e-05))",0.021906739100813866,1,True,0.021906739100813866
10,1,10,False,0.023836731910705566,0.0009150683763436973,0.024751801043748856,"(0, 0)","(np.float64(0.0007795101846568286), np.float64(3.7322170101106167e-06))",0.019790416583418846,1,True,0.019790416583418846
11,1,11,False,0.023221757262945175,0.0008340715430676937,0.024055829271674156,"(0, 0)","(np.float64(0.000772026862250641), np.float64(5.5948359658941627e-05))",0.020117648877203465,1,True,0.020117648877203465
12,1,12,False,0.023551467806100845,0.000558938889298588,0.024110406637191772,"(0, 0)","(np.float64(0.0008140709542203695), np.float64(0.00011302842176519334))",0.022967969998717308,1,True,0.022967969998717308
13,1,13,False,0.02938874438405037,0.0009270855225622654,0.030315829440951347,"(0, 0)","(np.float64(0.0006652957526966929), np.float64(8.979672566056252e-05))",0.022258639335632324,1,True,0.022258639335632324
14,1,14,False,0.0275387205183506,0.0009035253897309303,0.028442244976758957,"(0, 0)","(np.float64(0.0009162798814941198), np.float64(5.5889220675453544e-05))",0.024475046433508396,1,True,0.024475046433508396
15,1,15,False,0.02659808099269867,0.0007134814513847232,0.02731156162917614,"(0, 0)","(np.float64(0.0010989387519657612), np.float64(0.00010150496382266283))",0.025866289623081684,1,True,0.025866289623081684
16,1,16,False,0.0247481781989336,0.0006991011323407292,0.02544727921485901,"(0, 0)","(np.float64(0.001205837121233344), np.float64(0.0002479350659996271))",0.027251246385276318,1,True,0.027251246385276318
17,1,17,False,0.024638613685965538,0.0006027042982168496,0.025241317227482796,"(0, 0)","(np.float64(0.0009655807807575911), np.float64(2.9326678486540914e-05))",0.025779535062611103,1,True,0.025779535062611103
18,1,18,False,0.025562692433595657,0.000634883064776659,0.02619757503271103,"(0, 0)","(np.float64(0.0009041779558174312), np.float64(0.00020053732441738248))",0.02570897527039051,1,True,0.02570897527039051
19,1,19,False,0.02549825608730316,0.0006602633511647582,0.026158519089221954,"(0, 0)","(np.float64(0.0014524157741107047), np.float64(0.00046022579772397876))",0.03676971048116684,1,True,0.03676971048116684
20,2,0,False,0.009906216524541378,0.00056962959934026,0.010475846007466316,"(0, 0)","(np.float64(0.00048574444372206926), np.float64(1.4886842109262943e-05))",0.00814247876405716,2,True,0.00814247876405716
21,2,1,False,0.010695059783756733,0.0005934852524660528,0.011288545094430447,"(0, 0)","(np.float64(0.0005669893580488861), np.float64(2.3666827473789454e-05))",0.012466107960790396,2,True,0.012466107960790396
22,2,2,False,0.009433596394956112,0.0005567854968830943,0.009990382008254528,"(0, 0)","(np.float64(0.0004476640751818195), np.float64(2.4541470338590443e-05))",0.00659864442422986,2,True,0.00659864442422986
23,2,3,False,0.010263737291097641,0.0005813040770590305,0.010845040902495384,"(0, 0)","(np.float64(0.0005109248450025916), np.float64(2.0822917576879263e-05))",0.007859210018068552,2,True,0.007859210018068552
24,2,4,False,0.009772169403731823,0.0005684210918843746,0.01034059002995491,"(0, 0)","(np.float64(0.0004786863282788545), np.float64(6.056958227418363e-05))",0.007847419707104564,2,True,0.007847419707104564
25,2,5,False,0.011667649261653423,0.0005995703977532685,0.012267219834029675,"(0, 0)","(np.float64(0.0005561563011724502), np.float64(6.414498784579337e-05))",0.008129342459142208,2,True,0.008129342459142208
26,2,6,False,0.010923810303211212,0.0006099786260165274,0.011533789336681366,"(0, 0)","(np.float64(0.0004726423940155655), np.float64(4.128672298975289e-05))",0.007453858619555831,2,True,0.007453858619555831
27,2,7,False,0.008248685859143734,0.00047053652815520763,0.008719222620129585,"(0, 0)","(np.float64(0.0005639669543597847), np.float64(3.478254075162113e-05))",0.012861638329923153,2,True,0.012861638329923153
28,2,8,False,0.011982233263552189,0.0006001948495395482,0.012582427822053432,"(0, 0)","(np.float64(0.0005271497939247638), np.float64(1.0978110367432237e-05))",0.008698349352926016,2,True,0.008698349352926016
29,2,9,False,0.00882917270064354,0.0005048736347816885,0.009334046393632889,"(0, 0)","(np.float64(0.0005511470080818981), np.float64(5.6304241297766566e-05))",0.009064453421160579,2,True,0.009064453421160579
30,2,10,False,0.009977244772017002,0.0005331594729796052,0.010510404594242573,"(0, 0)","(np.float64(0.00046717721852473915), np.float64(1.2668984709307551e-05))",0.0073612716514617205,2,True,0.0073612716514617205
31,2,11,False,0.009370049461722374,0.0005168048082850873,0.009886854328215122,"(0, 0)","(np.float64(0.00046965255751274526), np.float64(1.338031142950058e-05))",0.007624526508152485,2,True,0.007624526508152485
32,2,12,False,0.00915766041725874,0.0004608444287441671,0.009618504904210567,"(0, 0)","(np.float64(0.0004395021387608722), np.float64(5.507438618224114e-05))",0.008786047575995326,2,True,0.008786047575995326
33,2,13,False,0.01427815854549408,0.0005940654082223773,0.014872224070131779,"(0, 0)","(np.float64(0.00044678812264464796), np.float64(4.1893013985827565e-05))",0.008948770584538579,2,True,0.008948770584538579
34,2,14,False,0.012681249529123306,0.0006089231465011835,0.013290172442793846,"(0, 0)","(np.float64(0.0005030257743783295), np.float64(1.8048856873065233e-05))",0.010100014507770538,2,True,0.010100014507770538
35,2,15,False,0.011916447430849075,0.0005085442098788917,0.012424991466104984,"(0, 0)","(np.float64(0.000564763235161081), np.float64(3.7764228181913495e-05))",0.011487359181046486,2,True,0.011487359181046486
36,2,16,False,0.01022754330188036,0.0005108081386424601,0.010738351382315159,"(0, 0)","(np.float64(0.0005922643758822232), np.float64(6.932744872756302e-05))",0.012198248878121376,2,True,0.012198248878121376
