,epoch,client_id,is_mal,train_re,train_latent_z,train_loss,threshold_re,threshold_z,best_val_loss,best_epoch,is_training,val_loss
0,1,0,False,0.02238902449607849,0.0005189963267184794,0.02290802076458931,"(np.float64(0.018953915685415268), np.float64(0.0025693457573652267))","(np.float64(0.0005032399931224063), np.float64(0.0002110151544911787))",0.019457155838608742,1,True,0.019457155838608742
1,1,1,False,0.021921470761299133,0.0004861660418100655,0.022407636046409607,"(np.float64(0.01805572770535946), np.float64(1.872517168521881e-05))","(np.float64(0.00045418666559271514), np.float64(1.3584503903985023e-06))",0.01850991416722536,1,True,0.01850991416722536
2,1,2,False,0.024537092074751854,0.0006757945520803332,0.025212885811924934,"(np.float64(0.025753197260200977), np.float64(0.0045240493491292))","(np.float64(0.0009956053108908236), np.float64(0.0002398919896222651))",0.02674880251288414,1,True,0.02674880251288414
3,1,3,False,0.024857353419065475,0.000705111538991332,0.02556246519088745,"(np.float64(0.020056115463376045), np.float64(0.0032521653920412064))","(np.float64(0.0005825591797474772), np.float64(0.00026383393560536206))",0.02063867449760437,1,True,0.02063867449760437
4,1,4,False,0.022584067657589912,0.0005202388856559992,0.023104306310415268,"(np.float64(0.020630053244531155), np.float64(0.002106207422912121))","(np.float64(0.0007006451633060351), np.float64(0.00022217903460841626))",0.021330698393285275,1,True,0.021330698393285275
5,1,5,False,0.022694529965519905,0.0005314036388881505,0.02322593331336975,"(np.float64(0.019690525718033314), np.float64(0.0013847658410668373))","(np.float64(0.0006278412911342457), np.float64(0.00015994264686014503))",0.020318366587162018,1,True,0.020318366587162018
6,1,6,False,0.021303536370396614,0.00046182595542632043,0.021765362471342087,"(np.float64(0.01991377677768469), np.float64(0.001478969119489193))","(np.float64(0.0005916871887166053), np.float64(9.01426246855408e-05))",0.020505464635789394,1,True,0.020505464635789394
7,1,7,False,0.023218922317028046,0.0005665080389007926,0.023785430938005447,"(np.float64(0.018899391405284405), np.float64(0.0013321945443749428))","(np.float64(0.000529148819623515), np.float64(0.00015069308574311435))",0.019428540021181107,1,True,0.019428540021181107
8,1,8,False,0.02487531304359436,0.000692511152010411,0.02556782402098179,"(np.float64(0.02087671309709549), np.float64(0.004452681168913841))","(np.float64(0.0006161598721519113), np.float64(0.00029762822668999434))",0.02149287238717079,1,True,0.02149287238717079
9,1,9,False,0.027389315888285637,0.0008283310453407466,0.028217647224664688,"(np.float64(0.018823502585291862), np.float64(0.0009073372930288315))","(np.float64(0.0005449952441267669), np.float64(6.219249917194247e-05))",0.019368497654795647,1,True,0.019368497654795647
10,1,10,False,0.02282451093196869,0.0004703120794147253,0.023294823244214058,"(np.float64(0.02108354028314352), np.float64(0.0018899450078606606))","(np.float64(0.000552396581042558), np.float64(4.621932748705149e-05))",0.021635936573147774,1,True,0.021635936573147774
11,1,11,False,0.02346712350845337,0.0005639060400426388,0.024031030014157295,"(np.float64(0.02837685402482748), np.float64(0.008069985546171665))","(np.float64(0.001065932447090745), np.float64(0.0003942220937460661))",0.02944278623908758,1,True,0.02944278623908758
12,1,12,False,0.02427695505321026,0.0005913056083954871,0.024868261069059372,"(np.float64(0.024125855416059494), np.float64(0.0010588616132736206))","(np.float64(0.0006472586537711322), np.float64(1.7103564459830523e-05))",0.02477311436086893,1,True,0.02477311436086893
13,1,13,False,0.023145774379372597,0.0005753448931500316,0.02372111938893795,"(np.float64(0.021257946267724037), np.float64(0.00203644298017025))","(np.float64(0.0004506209952523932), np.float64(0.00013790094817522913))",0.021708566695451736,1,True,0.021708566695451736
14,1,14,False,0.028860265389084816,0.0008614204707555473,0.029721686616539955,"(np.float64(0.023219038732349873), np.float64(0.0015241475775837898))","(np.float64(0.000568682502489537), np.float64(5.363556556403637e-05))",0.023787721060216427,1,True,0.023787721060216427
15,1,15,False,0.026745900511741638,0.0007604488055221736,0.027506349608302116,"(np.float64(0.022130711004137993), np.float64(0.0003364216536283493))","(np.float64(0.0004966404812876135), np.float64(8.684088243171573e-06))",0.02262735180556774,1,True,0.02262735180556774
16,1,16,False,0.02679179050028324,0.0007580366218462586,0.027549827471375465,"(np.float64(0.028782415203750134), np.float64(0.004792329855263233))","(np.float64(0.0008507260354235768), np.float64(0.0002327838446944952))",0.029633140191435814,1,True,0.029633140191435814
17,1,17,False,0.027004709467291832,0.0007541369413957,0.027758846059441566,"(np.float64(0.021458907052874565), np.float64(0.001781262457370758))","(np.float64(0.0003925482160411775), np.float64(0.0001102800015360117))",0.02185145579278469,1,True,0.02185145579278469
18,1,18,False,0.026832297444343567,0.0007733606616966426,0.027605658397078514,"(np.float64(0.0221305089071393), np.float64(0.0006856871768832207))","(np.float64(0.0005099327972857282), np.float64(6.785786536056548e-05))",0.022640441544353962,1,True,0.022640441544353962
19,1,19,False,0.024701979011297226,0.0006363660795614123,0.025338344275951385,"(np.float64(0.023717169649899006), np.float64(0.0027386685833334923))","(np.float64(0.0005856712232343853), np.float64(0.00010494916932657361))",0.024302841164171696,1,True,0.024302841164171696
20,2,0,False,0.009536469355225563,0.00032113082124851644,0.009857600554823875,"(np.float64(0.00731292855925858), np.float64(0.0021514545660465956))","(np.float64(0.00019209389574825764), np.float64(4.2874307837337255e-05))",0.007505022455006838,2,True,0.007505022455006838
21,2,1,False,0.00898163765668869,0.00032003014348447323,0.009301668033003807,"(np.float64(0.006426314590498805), np.float64(5.217292346060276e-05))","(np.float64(0.00017706453218124807), np.float64(8.99792939890176e-06))",0.006603379035368562,2,True,0.006603379035368562
22,2,2,False,0.011360060423612595,0.00037485556094907224,0.011734915897250175,"(np.float64(0.012757358141243458), np.float64(0.003721109591424465))","(np.float64(0.00031561726063955575), np.float64(3.9566963096149266e-05))",0.01307297544553876,2,True,0.01307297544553876
23,2,3,False,0.011579618789255619,0.0004008504911325872,0.011980469338595867,"(np.float64(0.008229838917031884), np.float64(0.0025350505020469427))","(np.float64(0.00023903587134554982), np.float64(5.117763066664338e-05))",0.008468874730169773,2,True,0.008468874730169773
24,2,4,False,0.009731593541800976,0.00033301435178145766,0.010064607486128807,"(np.float64(0.00823017954826355), np.float64(0.0013502798974514008))","(np.float64(0.00023484772827941924), np.float64(3.3086034818552434e-05))",0.008465027436614037,2,True,0.008465027436614037
25,2,5,False,0.009776324965059757,0.0003247161512263119,0.010101040825247765,"(np.float64(0.0073559817392379045), np.float64(0.0007005014922469854))","(np.float64(0.00020654092077165842), np.float64(2.1330226445570588e-05))",0.007562522776424885,2,True,0.007562522776424885
26,2,6,False,0.008560331538319588,0.0002939504338428378,0.008854282088577747,"(np.float64(0.007970238802954555), np.float64(0.001357958884909749))","(np.float64(0.00020926706929458305), np.float64(4.936097684549168e-05))",0.008179506054148078,2,True,0.008179506054148078
27,2,7,False,0.010243534110486507,0.00035182497231289744,0.010595358908176422,"(np.float64(0.007060992531478405), np.float64(0.0011249454692006111))","(np.float64(0.00018973008991451934), np.float64(3.6237215681467205e-05))",0.0072507227305322886,2,True,0.0072507227305322886
28,2,8,False,0.011777090840041637,0.0003872932866215706,0.012164384126663208,"(np.float64(0.008987075416371226), np.float64(0.00390056730248034))","(np.float64(0.000228811870329082), np.float64(8.120748680084944e-05))",0.00921588740311563,2,True,0.00921588740311563
29,2,9,False,0.014200709760189056,0.00045855442294850945,0.014659264124929905,"(np.float64(0.0071122064255177975), np.float64(0.0007222979329526424))","(np.float64(0.0002388755965512246), np.float64(1.382289337925613e-05))",0.007351082284003496,2,True,0.007351082284003496
30,2,10,False,0.009966356679797173,0.00032178073888644576,0.010288137011229992,"(np.float64(0.00924944831058383), np.float64(0.001767896581441164))","(np.float64(0.00020561087876558304), np.float64(3.573513822630048e-06))",0.009455059189349413,2,True,0.009455059189349413
31,2,11,False,0.010501137934625149,0.0003752002085093409,0.010876337997615337,"(np.float64(0.015283347573131323), np.float64(0.0071311523206532))","(np.float64(0.000356791504600551), np.float64(0.00011622141028055921))",0.015640139114111662,2,True,0.015640139114111662
32,2,12,False,0.010850656777620316,0.0005940996343269944,0.011444756761193275,"(np.float64(0.010810217820107937), np.float64(0.001353609375655651))","(np.float64(0.00046071123506408185), np.float64(2.775645407382399e-05))",0.011270929127931595,2,True,0.011270929127931595
33,2,13,False,0.009863067418336868,0.0005705051589757204,0.010433572344481945,"(np.float64(0.008727363077923656), np.float64(0.00170286581851542))","(np.float64(0.0003800842532655224), np.float64(7.719137647654861e-05))",0.009107447229325771,2,True,0.009107447229325771
34,2,14,False,0.0149785615503788,0.00079774996265769,0.015776311978697777,"(np.float64(0.01038426999002695), np.float64(0.0014603687450289726))","(np.float64(0.0004403702914714813), np.float64(4.022364737465978e-05))",0.010824640281498432,2,True,0.010824640281498432
35,2,15,False,0.01301764976233244,0.0007150687160901725,0.01373271830379963,"(np.float64(0.009393152315169573), np.float64(0.0003067576326429844))","(np.float64(0.0004111419548280537), np.float64(1.2986536603420973e-05))",0.00980429444462061,2,True,0.00980429444462061
36,2,16,False,0.012921336106956005,0.0006929055671207607,0.01361424196511507,"(np.float64(0.01512762950733304), np.float64(0.0037773544900119305))","(np.float64(0.0005499183607753366), np.float64(8.634055848233402e-05))",0.01567754801362753,2,True,0.01567754801362753
37,2,17,False,0.013466519303619862,0.0006897657876834273,0.014156284742057323,"(np.float64(0.00895671802572906), np.float64(0.0014354290906339884))","(np.float64(0.0003590704727685079), np.float64(6.373539508786052e-05))",0.00931578828021884,2,True,0.00931578828021884
38,2,18,False,0.012994971126317978,0.0006579784094356,0.013652949593961239,"(np.float64(0.009447910822927952), np.float64(0.0005683042109012604))","(np.float64(0.00036637677112594247), np.float64(3.4444674383848906e-06))",0.00981428800150752,2,True,0.00981428800150752
39,2,19,False,0.011116070672869682,0.0006129452376626432,0.011729015968739986,"(np.float64(0.01070101372897625), np.float64(0.002512633800506592))","(np.float64(0.00045662779302801937), np.float64(6.78626965964213e-05))",0.011157641187310219,2,True,0.011157641187310219
40,3,0,False,0.004658161196857691,0.00023975704971235245,0.004897918086498976,"(np.float64(0.0037478741141967475), np.float64(0.001938327040988952))","(np.float64(0.0002443607008899562), np.float64(2.513157232897356e-05))",0.0039922347059473395,3,True,0.0039922347059473395
41,3,1,False,0.004147048108279705,0.0002384844410698861,0.004385532345622778,"(np.float64(0.0028474953724071383), np.float64(4.369101952761412e-05))","(np.float64(0.00024101079907268286), np.float64(9.170849807560444e-06))",0.003088506171479821,3,True,0.003088506171479821
42,3,2,False,0.006339964456856251,0.00026248753420077264,0.006602452136576176,"(np.float64(0.008356981677934527), np.float64(0.0031932054553180933))","(np.float64(0.00030005683947820216), np.float64(3.401080903131515e-05))",0.00865703821182251,3,True,0.00865703821182251
43,3,3,False,0.006617198698222637,0.00030303699895739555,0.006920235697180033,"(np.float64(0.004618295235559344), np.float64(0.0021120982710272074))","(np.float64(0.0002614306504256092), np.float64(2.210483216913417e-05))",0.0048797259805724025,3,True,0.0048797259805724025
44,3,4,False,0.005077973008155823,0.0002844147093128413,0.0053623877465724945,"(np.float64(0.004375690943561494), np.float64(0.0010266151512041688))","(np.float64(0.00025579711655154824), np.float64(4.121218807995319e-06))",0.004631488001905382,3,True,0.004631488001905382
45,3,5,False,0.005014549940824509,0.00026150583289563656,0.005276056006550789,"(np.float64(0.0035434437450021505), np.float64(0.0004516171757131815))","(np.float64(0.00023287111980607733), np.float64(3.059198206756264e-06))",0.003776314784772694,3,True,0.003776314784772694
46,3,6,False,0.0038604384753853083,0.00024966802448034286,0.0041101062670350075,"(np.float64(0.004300040774978697), np.float64(0.0012552704429253936))","(np.float64(0.00025806284247664735), np.float64(2.9499475203920156e-05))",0.0045581035083159804,3,True,0.0045581035083159804
47,3,7,False,0.005189993884414434,0.00026110809994861484,0.0054511018097400665,"(np.float64(0.0033429304603487253), np.float64(0.0010529190767556429))","(np.float64(0.00024599817697890103), np.float64(2.005157875828445e-05))",0.003588928491808474,3,True,0.003588928491808474
48,3,8,False,0.006890423130244017,0.0002769287384580821,0.007167351897805929,"(np.float64(0.005334393004886806), np.float64(0.0036317204358056188))","(np.float64(0.0002716511953622103), np.float64(5.0328701036050916e-05))",0.0056060440838336945,3,True,0.0056060440838336945
49,3,9,False,0.009156327694654465,0.0003238231292925775,0.009480150416493416,"(np.float64(0.003463999251835048), np.float64(0.0006438234122470021))","(np.float64(0.0002263718197355047), np.float64(1.5648853150196373e-05))",0.003690370940603316,3,True,0.003690370940603316
50,3,10,False,0.005113717168569565,0.00025386555353179574,0.0053675826638937,"(np.float64(0.005526525201275945), np.float64(0.0017059443052858114))","(np.float64(0.00024694363673916087), np.float64(6.086578650865704e-06))",0.005773468874394894,3,True,0.005773468874394894
